667.871,1.0406231421979291e-07
667.881,1.040628101150704e-07
667.891,1.0406331486076997e-07
667.901,1.040638089075371e-07
667.911,1.0406431151920284e-07
667.921,1.0406480805805911e-07
667.931,1.0406530806848826e-07
667.941,1.0406580596197378e-07
667.951,1.0406630442254289e-07
667.96,1.0406680315553535e-07
667.971,1.040673022871209e-07
667.981,1.0406780287874483e-07
667.991,1.040683014031145e-07
668.001,1.0406879637546169e-07
668.011,1.0406929424948416e-07
668.021,1.0406979618583168e-07
668.031,1.0407029428941816e-07
668.041,1.0407079190937792e-07
668.051,1.0407128860597039e-07
668.061,1.0407178853146747e-07
668.071,1.0407228844085694e-07
668.081,1.0407278687765826e-07
668.091,1.0407328699318658e-07
668.101,1.0407378173504496e-07
668.111,1.0407428508245828e-07
668.121,1.0407477936444855e-07
668.131,1.0407527963784497e-07
668.141,1.0407577744803789e-07
668.151,1.0407627928820085e-07
668.161,1.0407677687486659e-07
668.171,1.0407727826733684e-07
668.181,1.0407777147200296e-07
668.191,1.0407827489782958e-07
668.201,1.0407876980702037e-07
668.211,1.0407926687858577e-07
668.221,1.0407976958327112e-07
668.231,1.0408026745420084e-07
668.241,1.0408076558912994e-07
668.251,1.0408126639325854e-07
668.261,1.0408176323116362e-07
668.271,1.0408226353421528e-07
668.281,1.0408276004196467e-07
668.291,1.0408326045930658e-07
668.301,1.0408375922045294e-07
668.311,1.040842544685472e-07
668.321,1.0408475446028336e-07
668.331,1.0408525622202544e-07
668.341,1.0408575338718167e-07
668.351,1.040862507097996e-07
668.361,1.0408674898961466e-07
668.371,1.0408724941017361e-07
668.381,1.0408774958621341e-07
668.391,1.0408824759829069e-07
668.401,1.0408874497577671e-07
668.409,1.0408924359745331e-07
668.421,1.0408974536596809e-07
668.431,1.04090244068608e-07
668.441,1.0409074060701023e-07
668.451,1.0409123970283821e-07
668.461,1.0409173513188705e-07
668.471,1.0409223677245687e-07
668.481,1.0409273321823171e-07
668.491,1.0409323346934863e-07
668.501,1.040937302567167e-07
668.511,1.0409423176409336e-07
668.521,1.0409473010153635e-07
668.531,1.0409523103492776e-07
668.541,1.0409572848907344e-07
668.551,1.0409622551907588e-07
668.561,1.0409672478813237e-07
668.571,1.0409722400816786e-07
668.581,1.0409771735285212e-07
668.591,1.0409821999311094e-07
668.601,1.0409872035458695e-07
668.612,1.0409921989653964e-07
668.621,1.0409971887677981e-07
668.631,1.0410021501049442e-07
668.641,1.0410071317159081e-07
668.651,1.0410121372484415e-07
668.661,1.0410171587574672e-07
668.671,1.041022122206901e-07
668.681,1.0410270837737654e-07
668.691,1.0410320773485528e-07
668.701,1.0410370715871034e-07
668.711,1.0410420600664877e-07
668.721,1.041047032355949e-07
668.73,1.0410520241817786e-07
668.74,1.0410570451452633e-07
668.75,1.0410620005878559e-07
668.761,1.0410670045079069e-07
668.771,1.0410719830878958e-07
668.781,1.041076954584774e-07
668.791,1.0410819436434501e-07
668.801,1.0410869036107135e-07
668.811,1.0410919247980953e-07
